time	month	temperature	feelslike	wind	direction	gust	cloud	humidity	precipitation	pressure	weather	label
21:00	8	26.0	30.0	13.0	SW	23.0	50.0	89.0	0.0	1006.0	Partly cloudy	Cloudy
0:00	8	26.0	29.0	15.0	SW	25.0	72.0	88.0	0.0	1006.0	Cloudy	Cloudy
3:00	8	25.0	29.0	14.0	SW	23.0	78.0	89.0	0.0	1005.0	Cloudy	Cloudy
6:00	8	26.0	30.0	14.0	SW	21.0	71.0	90.0	0.0	1006.0	Cloudy	Partly cloudy
9:00	8	29.0	35.0	24.0	SW	29.0	32.0	76.0	0.0	1006.0	Partly cloudy	Partly cloudy
12:00	8	30.0	37.0	23.0	WSW	28.0	47.0	73.0	0.0	1005.0	Partly cloudy	Light rain shower
15:00	8	28.0	34.0	19.0	SW	29.0	41.0	81.0	1.5	1004.0	Light rain shower	Partly cloudy
18:00	8	26.0	31.0	10.0	SSW	16.0	49.0	89.0	0.0	1005.0	Partly cloudy	Light rain shower
21:00	8	26.0	29.0	11.0	SSW	18.0	84.0	91.0	1.2	1007.0	Light rain shower	Overcast
0:00	8	25.0	29.0	9.0	SSW	15.0	10.0	93.0	0.0	1007.0	Overcast	Light rain
3:00	8	25.0	29.0	11.0	SSW	18.0	0.0	92.0	1.2	1007.0	Light rain	Partly cloudy
6:00	8	25.0	30.0	9.0	WSW	12.0	10.0	92.0	0.0	1008.0	Partly cloudy	Moderate or heavy rain shower
9:00	8	27.0	31.0	14.0	SW	23.0	0.0	86.0	3.0	1008.0	Moderate or heavy rain shower	Cloudy
12:00	8	29.0	35.0	17.0	WSW	21.0	47.0	78.0	0.0	1008.0	Cloudy	Moderate or heavy rain shower
15:00	8	29.0	34.0	19.0	SW	32.0	80.0	80.0	3.4	1006.0	Moderate or heavy rain shower	Partly cloudy
18:00	8	26.0	31.0	6.0	SSW	11.0	65.0	92.0	0.0	1007.0	Partly cloudy	Light rain shower
21:00	8	26.0	30.0	8.0	SSW	13.0	54.0	90.0	2.3	1009.0	Light rain shower	Cloudy
0:00	8	25.0	29.0	9.0	SW	16.0	72.0	91.0	0.0	1009.0	Cloudy	Cloudy
3:00	8	25.0	29.0	6.0	SW	10.0	67.0	91.0	0.0	1008.0	Cloudy	Cloudy
6:00	8	26.0	30.0	12.0	WSW	16.0	67.0	87.0	0.0	1009.0	Cloudy	Moderate or heavy rain shower
9:00	8	29.0	35.0	15.0	WSW	23.0	31.0	75.0	2.7	1009.0	Moderate or heavy rain shower	Partly cloudy
12:00	8	30.0	35.0	15.0	W	19.0	30.0	73.0	0.0	1009.0	Partly cloudy	Moderate or heavy rain shower
15:00	8	30.0	36.0	13.0	W	24.0	46.0	75.0	4.3	1007.0	Moderate or heavy rain shower	Partly cloudy
18:00	8	27.0	31.0	8.0	WSW	14.0	28.0	85.0	0.0	1007.0	Partly cloudy	Partly cloudy
21:00	8	26.0	30.0	10.0	WSW	18.0	32.0	87.0	0.0	1008.0	Partly cloudy	Partly cloudy
0:00	8	25.0	29.0	10.0	WSW	16.0	26.0	89.0	0.0	1008.0	Partly cloudy	Clear
3:00	8	25.0	29.0	9.0	WSW	14.0	19.0	92.0	0.0	1007.0	Clear	Sunny
6:00	8	26.0	31.0	12.0	WSW	15.0	21.0	87.0	0.0	1008.0	Sunny	Moderate or heavy rain shower
9:00	8	29.0	35.0	15.0	WSW	29.0	32.0	75.0	5.4	1007.0	Moderate or heavy rain shower	Partly cloudy
12:00	8	31.0	37.0	18.0	WSW	21.0	55.0	71.0	0.0	1006.0	Partly cloudy	Moderate or heavy rain shower
15:00	8	29.0	35.0	18.0	WSW	34.0	60.0	76.0	5.6	1005.0	Moderate or heavy rain shower	Partly cloudy
18:00	8	26.0	31.0	11.0	SW	19.0	34.0	87.0	0.0	1006.0	Partly cloudy	Partly cloudy
21:00	8	26.0	30.0	13.0	SW	22.0	33.0	88.0	0.0	1007.0	Partly cloudy	Clear
0:00	8	25.0	29.0	11.0	SW	18.0	18.0	91.0	0.0	1007.0	Clear	Clear
3:00	8	25.0	29.0	10.0	SW	15.0	25.0	92.0	0.0	1007.0	Clear	Sunny
6:00	8	26.0	31.0	13.0	SW	17.0	20.0	87.0	0.0	1007.0	Sunny	Partly cloudy
9:00	8	30.0	36.0	17.0	WSW	20.0	30.0	73.0	0.0	1007.0	Partly cloudy	Partly cloudy
12:00	8	31.0	37.0	16.0	WSW	20.0	39.0	72.0	0.0	1006.0	Partly cloudy	Moderate or heavy rain shower
15:00	8	30.0	36.0	17.0	SW	32.0	35.0	75.0	5.5	1004.0	Moderate or heavy rain shower	Partly cloudy
18:00	8	27.0	31.0	13.0	SW	23.0	28.0	87.0	0.0	1006.0	Partly cloudy	Patchy rain possible
21:00	8	26.0	30.0	13.0	SW	21.0	35.0	90.0	0.7	1008.0	Patchy rain possible	Clear
0:00	8	25.0	29.0	14.0	SW	22.0	22.0	91.0	0.0	1008.0	Clear	Clear
3:00	8	25.0	29.0	13.0	SW	19.0	23.0	92.0	0.1	1007.0	Clear	Sunny
6:00	8	26.0	31.0	14.0	SW	18.0	14.0	87.0	0.0	1008.0	Sunny	Partly cloudy
9:00	8	30.0	36.0	17.0	SW	19.0	26.0	71.0	0.0	1008.0	Partly cloudy	Partly cloudy
12:00	8	31.0	37.0	19.0	SW	22.0	39.0	72.0	0.0	1007.0	Partly cloudy	Moderate or heavy rain shower
15:00	8	29.0	35.0	17.0	SSW	34.0	33.0	78.0	6.3	1006.0	Moderate or heavy rain shower	Partly cloudy
18:00	8	26.0	31.0	9.0	SW	16.0	49.0	87.0	0.0	1008.0	Partly cloudy	Partly cloudy
21:00	8	26.0	31.0	8.0	SSW	13.0	25.0	88.0	0.0	1009.0	Partly cloudy	Clear
0:00	8	26.0	30.0	6.0	SSW	11.0	24.0	90.0	0.0	1009.0	Clear	Clear
3:00	8	25.0	30.0	5.0	SSW	8.0	22.0	92.0	0.0	1009.0	Clear	Partly cloudy
6:00	8	26.0	31.0	7.0	SSW	9.0	30.0	88.0	0.0	1009.0	Partly cloudy	Partly cloudy
9:00	8	30.0	36.0	14.0	SW	17.0	48.0	74.0	0.0	1009.0	Partly cloudy	Partly cloudy
12:00	8	31.0	38.0	17.0	WSW	20.0	42.0	68.0	0.0	1008.0	Partly cloudy	Moderate or heavy rain shower
15:00	8	30.0	37.0	15.0	SW	24.0	21.0	72.0	2.9	1006.0	Moderate or heavy rain shower	Clear
18:00	8	27.0	32.0	9.0	SW	17.0	20.0	81.0	0.0	1008.0	Clear	Clear
21:00	8	26.0	30.0	10.0	SSW	16.0	11.0	86.0	0.0	1009.0	Clear	Clear
0:00	8	25.0	30.0	10.0	SW	15.0	11.0	90.0	0.0	1009.0	Clear	Partly cloudy
3:00	8	25.0	29.0	9.0	SW	14.0	26.0	92.0	0.0	1008.0	Partly cloudy	Sunny
6:00	8	26.0	30.0	14.0	WSW	19.0	22.0	88.0	0.0	1009.0	Sunny	Patchy rain possible
9:00	8	30.0	36.0	17.0	W	20.0	17.0	67.0	0.2	1008.0	Patchy rain possible	Partly cloudy
12:00	8	32.0	38.0	19.0	WSW	22.0	37.0	61.0	0.0	1006.0	Partly cloudy	Moderate or heavy rain shower
15:00	8	30.0	36.0	17.0	WSW	30.0	38.0	71.0	4.1	1005.0	Moderate or heavy rain shower	Partly cloudy
18:00	8	27.0	31.0	10.0	WSW	18.0	40.0	83.0	0.0	1007.0	Partly cloudy	Patchy rain possible
21:00	8	26.0	30.0	10.0	WSW	17.0	19.0	86.0	0.7	1009.0	Patchy rain possible	Partly cloudy
0:00	8	25.0	29.0	9.0	WSW	15.0	30.0	89.0	0.0	1008.0	Partly cloudy	Partly cloudy
3:00	8	25.0	29.0	8.0	WSW	12.0	34.0	90.0	0.0	1007.0	Partly cloudy	Partly cloudy
6:00	8	26.0	30.0	12.0	WSW	17.0	45.0	84.0	0.0	1008.0	Partly cloudy	Partly cloudy
9:00	8	30.0	34.0	20.0	W	24.0	50.0	70.0	0.0	1008.0	Partly cloudy	Partly cloudy
12:00	8	31.0	36.0	19.0	W	24.0	59.0	63.0	0.0	1006.0	Partly cloudy	Moderate or heavy rain shower
15:00	8	30.0	35.0	16.0	WSW	30.0	40.0	73.0	5.5	1005.0	Moderate or heavy rain shower	Partly cloudy
18:00	8	27.0	31.0	9.0	WSW	15.0	48.0	82.0	0.0	1006.0	Partly cloudy	Patchy rain possible
21:00	8	26.0	30.0	11.0	WSW	19.0	31.0	85.0	1.2	1008.0	Patchy rain possible	Partly cloudy
0:00	8	25.0	29.0	10.0	WSW	18.0	26.0	88.0	0.0	1008.0	Partly cloudy	Patchy rain possible
3:00	8	25.0	29.0	9.0	WSW	14.0	32.0	90.0	0.2	1007.0	Patchy rain possible	Partly cloudy
6:00	8	26.0	30.0	13.0	WSW	19.0	30.0	87.0	0.0	1009.0	Partly cloudy	Moderate or heavy rain shower
9:00	8	28.0	33.0	17.0	WSW	30.0	47.0	76.0	4.5	1009.0	Moderate or heavy rain shower	Partly cloudy
12:00	8	29.0	34.0	18.0	WSW	23.0	52.0	75.0	0.0	1008.0	Partly cloudy	Moderate or heavy rain shower
15:00	8	28.0	33.0	15.0	SW	27.0	74.0	79.0	5.0	1007.0	Moderate or heavy rain shower	Partly cloudy
18:00	8	26.0	30.0	9.0	WSW	15.0	34.0	84.0	0.0	1008.0	Partly cloudy	Partly cloudy
21:00	8	25.0	29.0	10.0	SW	18.0	32.0	85.0	0.0	1010.0	Partly cloudy	Partly cloudy
0:00	8	25.0	28.0	10.0	SW	18.0	47.0	88.0	0.0	1010.0	Partly cloudy	Moderate or heavy rain shower
3:00	8	24.0	28.0	9.0	WSW	15.0	46.0	92.0	2.6	1009.0	Moderate or heavy rain shower	Partly cloudy
6:00	8	26.0	30.0	9.0	WSW	12.0	31.0	88.0	0.0	1010.0	Partly cloudy	Partly cloudy
9:00	8	29.0	34.0	16.0	W	19.0	35.0	73.0	0.0	1011.0	Partly cloudy	Partly cloudy
12:00	8	31.0	37.0	17.0	W	20.0	34.0	63.0	0.0	1009.0	Partly cloudy	Patchy rain possible
15:00	8	31.0	37.0	14.0	WSW	21.0	29.0	68.0	1.5	1008.0	Patchy rain possible	Partly cloudy
18:00	8	27.0	31.0	9.0	WSW	17.0	29.0	78.0	0.0	1008.0	Partly cloudy	Clear
21:00	8	26.0	30.0	13.0	WSW	21.0	6.0	84.0	0.0	1010.0	Clear	Clear
0:00	8	25.0	29.0	11.0	WSW	16.0	7.0	89.0	0.0	1010.0	Clear	Clear
3:00	8	25.0	28.0	11.0	WSW	17.0	13.0	91.0	0.0	1009.0	Clear	Sunny
6:00	8	26.0	31.0	14.0	WSW	18.0	17.0	85.0	0.0	1010.0	Sunny	Sunny
9:00	8	31.0	35.0	20.0	W	24.0	18.0	65.0	0.0	1010.0	Sunny	Partly cloudy
12:00	8	32.0	37.0	21.0	W	27.0	33.0	61.0	0.0	1008.0	Partly cloudy	Partly cloudy
15:00	8	31.0	36.0	13.0	WSW	20.0	60.0	66.0	0.0	1006.0	Partly cloudy	Clear
18:00	8	27.0	32.0	9.0	WSW	16.0	12.0	77.0	0.0	1008.0	Clear	Clear
21:00	8	26.0	30.0	14.0	WSW	26.0	6.0	79.0	0.0	1009.0	Clear	Clear
0:00	8	25.0	29.0	12.0	SW	20.0	5.0	85.0	0.0	1009.0	Clear	Clear
3:00	8	25.0	30.0	10.0	SW	13.0	5.0	89.0	0.0	1009.0	Clear	Sunny
6:00	8	26.0	31.0	14.0	SW	17.0	12.0	85.0	0.0	1009.0	Sunny	Partly cloudy
9:00	8	31.0	36.0	19.0	WSW	22.0	32.0	66.0	0.0	1009.0	Partly cloudy	Partly cloudy
12:00	8	33.0	38.0	19.0	WSW	25.0	42.0	57.0	0.0	1007.0	Partly cloudy	Partly cloudy
15:00	8	32.0	37.0	16.0	WSW	24.0	58.0	61.0	0.0	1006.0	Partly cloudy	Clear
18:00	8	28.0	31.0	15.0	WSW	28.0	13.0	71.0	0.0	1007.0	Clear	Clear
21:00	8	26.0	30.0	11.0	WSW	17.0	15.0	78.0	0.0	1009.0	Clear	Clear
0:00	8	26.0	30.0	8.0	SW	13.0	22.0	84.0	0.0	1010.0	Clear	Clear
3:00	8	25.0	30.0	7.0	SSW	11.0	14.0	88.0	0.0	1009.0	Clear	Sunny
6:00	8	27.0	31.0	10.0	SW	13.0	21.0	84.0	0.0	1010.0	Sunny	Partly cloudy
9:00	8	31.0	36.0	13.0	WSW	15.0	53.0	67.0	0.0	1010.0	Partly cloudy	Partly cloudy
12:00	8	32.0	38.0	14.0	WSW	16.0	35.0	63.0	0.0	1009.0	Partly cloudy	Moderate or heavy rain shower
15:00	8	31.0	37.0	11.0	SW	21.0	24.0	67.0	5.8	1007.0	Moderate or heavy rain shower	Partly cloudy
18:00	8	28.0	32.0	7.0	SSW	14.0	36.0	74.0	0.0	1009.0	Partly cloudy	Clear
21:00	8	26.0	30.0	10.0	SW	17.0	22.0	82.0	0.0	1011.0	Clear	Partly cloudy
0:00	9	25.0	29.0	9.0	WSW	16.0	28.0	86.0	0.0	1011.0	Partly cloudy	Clear
3:00	9	25.0	30.0	6.0	WSW	10.0	14.0	88.0	0.0	1010.0	Clear	Sunny
6:00	9	27.0	31.0	9.0	W	11.0	24.0	83.0	0.0	1011.0	Sunny	Patchy rain possible
9:00	9	31.0	36.0	15.0	WNW	20.0	35.0	66.0	0.9	1011.0	Patchy rain possible	Partly cloudy
12:00	9	33.0	38.0	14.0	WNW	17.0	61.0	58.0	0.0	1009.0	Partly cloudy	Moderate or heavy rain shower
15:00	9	31.0	37.0	11.0	WSW	17.0	35.0	68.0	2.8	1008.0	Moderate or heavy rain shower	Clear
18:00	9	27.0	32.0	10.0	WSW	16.0	15.0	82.0	0.0	1009.0	Clear	Partly cloudy
21:00	9	26.0	30.0	9.0	WSW	16.0	27.0	85.0	0.0	1010.0	Partly cloudy	Clear
0:00	9	25.0	29.0	9.0	WSW	14.0	19.0	87.0	0.0	1010.0	Clear	Clear
3:00	9	25.0	30.0	8.0	WSW	12.0	17.0	88.0	0.0	1009.0	Clear	Sunny
6:00	9	27.0	31.0	7.0	WNW	8.0	24.0	81.0	0.0	1009.0	Sunny	Sunny
9:00	9	31.0	37.0	10.0	WNW	11.0	22.0	65.0	0.0	1009.0	Sunny	Thundery outbreaks possible
12:00	9	33.0	40.0	12.0	WNW	13.0	74.0	57.0	0.0	1007.0	Thundery outbreaks possible	Patchy light rain with thunder
15:00	9	32.0	40.0	7.0	W	9.0	44.0	62.0	0.6	1006.0	Patchy light rain with thunder	Clear
18:00	9	28.0	33.0	10.0	WSW	20.0	24.0	81.0	0.0	1007.0	Clear	Thundery outbreaks possible
21:00	9	27.0	31.0	10.0	SW	17.0	57.0	84.0	0.0	1008.0	Thundery outbreaks possible	Cloudy
0:00	9	26.0	30.0	15.0	SW	28.0	65.0	87.0	0.0	1008.0	Cloudy	Moderate or heavy rain shower
3:00	9	26.0	29.0	14.0	SW	26.0	66.0	88.0	5.6	1008.0	Moderate or heavy rain shower	Overcast
6:00	9	26.0	31.0	8.0	SW	12.0	10.0	89.0	0.0	1009.0	Overcast	Partly cloudy
9:00	9	28.0	32.0	17.0	SW	24.0	0.0	81.0	0.0	1010.0	Partly cloudy	Partly cloudy
12:00	9	30.0	35.0	18.0	WSW	24.0	47.0	71.0	0.0	1008.0	Partly cloudy	Cloudy
15:00	9	28.0	33.0	16.0	WSW	24.0	59.0	78.0	0.0	1007.0	Cloudy	Cloudy
18:00	9	26.0	29.0	13.0	SW	21.0	65.0	88.0	0.0	1009.0	Cloudy	Light drizzle
21:00	9	25.0	29.0	10.0	SW	16.0	70.0	91.0	0.3	1010.0	Light drizzle	Overcast
0:00	9	25.0	28.0	9.0	SW	15.0	10.0	92.0	0.0	1011.0	Overcast	Light rain shower
3:00	9	25.0	28.0	7.0	SSW	10.0	0.0	93.0	2.2	1010.0	Light rain shower	Partly cloudy
6:00	9	25.0	29.0	9.0	SSW	12.0	10.0	91.0	0.0	1010.0	Partly cloudy	Light rain shower
9:00	9	28.0	32.0	14.0	WSW	20.0	0.0	79.0	1.8	1011.0	Light rain shower	Partly cloudy
12:00	9	30.0	35.0	17.0	WSW	21.0	51.0	71.0	0.0	1009.0	Partly cloudy	Torrential rain shower
15:00	9	28.0	32.0	14.0	WSW	29.0	10.0	81.0	9.0	1008.0	Torrential rain shower	Partly cloudy
18:00	9	26.0	30.0	5.0	SSW	9.0	0.0	85.0	0.0	1009.0	Partly cloudy	Partly cloudy
21:00	9	25.0	29.0	7.0	SSW	13.0	46.0	87.0	0.0	1010.0	Partly cloudy	Partly cloudy
0:00	9	25.0	28.0	8.0	SW	12.0	54.0	89.0	0.0	1011.0	Partly cloudy	Patchy rain possible
3:00	9	24.0	29.0	7.0	WSW	11.0	22.0	92.0	0.7	1010.0	Patchy rain possible	Partly cloudy
6:00	9	26.0	30.0	12.0	W	15.0	27.0	86.0	0.0	1010.0	Partly cloudy	Partly cloudy
9:00	9	30.0	34.0	19.0	WNW	22.0	33.0	65.0	0.0	1010.0	Partly cloudy	Partly cloudy
12:00	9	32.0	37.0	19.0	WNW	23.0	41.0	57.0	0.0	1008.0	Partly cloudy	Partly cloudy
15:00	9	32.0	38.0	15.0	W	19.0	52.0	59.0	0.0	1006.0	Partly cloudy	Partly cloudy
18:00	9	28.0	33.0	8.0	WSW	13.0	46.0	72.0	0.0	1008.0	Partly cloudy	Patchy rain possible
21:00	9	27.0	30.0	13.0	WSW	21.0	42.0	80.0	0.2	1009.0	Patchy rain possible	Partly cloudy
0:00	9	26.0	29.0	11.0	W	18.0	55.0	84.0	0.0	1009.0	Partly cloudy	Partly cloudy
3:00	9	25.0	29.0	9.0	WNW	14.0	25.0	88.0	0.0	1007.0	Partly cloudy	Partly cloudy
6:00	9	26.0	30.0	9.0	NW	10.0	43.0	85.0	0.0	1008.0	Partly cloudy	Light rain shower
9:00	9	30.0	35.0	12.0	NW	18.0	39.0	67.0	2.0	1008.0	Light rain shower	Partly cloudy
12:00	9	31.0	38.0	14.0	WNW	16.0	37.0	65.0	0.0	1006.0	Partly cloudy	Moderate or heavy rain shower
15:00	9	30.0	37.0	10.0	NW	20.0	22.0	71.0	7.2	1004.0	Moderate or heavy rain shower	Partly cloudy
18:00	9	27.0	31.0	8.0	WSW	15.0	56.0	83.0	0.0	1006.0	Partly cloudy	Partly cloudy
21:00	9	26.0	30.0	9.0	WSW	15.0	31.0	85.0	0.0	1008.0	Partly cloudy	Partly cloudy
0:00	9	26.0	30.0	8.0	W	13.0	28.0	87.0	0.0	1007.0	Partly cloudy	Light rain shower
3:00	9	25.0	29.0	6.0	WNW	10.0	52.0	88.0	0.8	1006.0	Light rain shower	Sunny
6:00	9	27.0	32.0	5.0	WNW	6.0	22.0	83.0	0.0	1007.0	Sunny	Patchy rain possible
9:00	9	31.0	37.0	13.0	NW	18.0	16.0	65.0	1.6	1007.0	Patchy rain possible	Partly cloudy
12:00	9	32.0	39.0	11.0	WNW	13.0	49.0	61.0	0.0	1005.0	Partly cloudy	Sunny
15:00	9	31.0	38.0	9.0	W	11.0	21.0	68.0	0.0	1004.0	Sunny	Partly cloudy
18:00	9	27.0	32.0	6.0	SW	9.0	26.0	88.0	0.0	1006.0	Partly cloudy	Partly cloudy
21:00	9	26.0	31.0	8.0	SSW	13.0	31.0	87.0	0.1	1007.0	Partly cloudy	Partly cloudy
0:00	9	26.0	30.0	6.0	SSW	9.0	37.0	89.0	0.0	1008.0	Partly cloudy	Moderate or heavy rain shower
3:00	9	25.0	29.0	6.0	S	11.0	57.0	89.0	2.7	1007.0	Moderate or heavy rain shower	Partly cloudy
6:00	9	26.0	31.0	6.0	SSW	8.0	39.0	87.0	0.0	1008.0	Partly cloudy	Partly cloudy
9:00	9	29.0	34.0	10.0	SW	12.0	49.0	76.0	0.1	1008.0	Partly cloudy	Partly cloudy
12:00	9	29.0	35.0	9.0	SW	10.0	44.0	72.0	0.0	1007.0	Partly cloudy	Light rain shower
15:00	9	29.0	34.0	12.0	SSW	16.0	57.0	77.0	1.4	1006.0	Light rain shower	Partly cloudy
18:00	9	26.0	30.0	6.0	SSW	10.0	33.0	87.0	0.0	1008.0	Partly cloudy	Partly cloudy
21:00	9	25.0	29.0	7.0	SSW	11.0	32.0	87.0	0.0	1009.0	Partly cloudy	Partly cloudy
0:00	9	25.0	29.0	4.0	S	6.0	36.0	88.0	0.0	1009.0	Partly cloudy	Partly cloudy
3:00	9	25.0	29.0	2.0	SE	3.0	26.0	90.0	0.0	1008.0	Partly cloudy	Partly cloudy
6:00	9	26.0	31.0	4.0	SSE	5.0	28.0	85.0	0.0	1010.0	Partly cloudy	Partly cloudy
9:00	9	30.0	35.0	7.0	SSW	8.0	54.0	68.0	0.0	1010.0	Partly cloudy	Partly cloudy
12:00	9	31.0	38.0	10.0	S	11.0	32.0	64.0	0.0	1008.0	Partly cloudy	Moderate or heavy rain shower
15:00	9	30.0	35.0	18.0	S	35.0	20.0	75.0	5.4	1008.0	Moderate or heavy rain shower	Clear
18:00	9	26.0	30.0	13.0	SSW	23.0	21.0	87.0	0.0	1010.0	Clear	Patchy rain possible
21:00	9	26.0	30.0	8.0	SSW	12.0	19.0	89.0	2.3	1012.0	Patchy rain possible	Partly cloudy
0:00	9	25.0	29.0	5.0	S	7.0	38.0	90.0	0.0	1012.0	Partly cloudy	Clear
3:00	9	25.0	30.0	3.0	SSE	4.0	20.0	92.0	0.0	1011.0	Clear	Sunny
6:00	9	26.0	32.0	3.0	WSW	4.0	19.0	86.0	0.0	1012.0	Sunny	Partly cloudy
9:00	9	30.0	36.0	9.0	WSW	10.0	29.0	68.0	0.0	1012.0	Partly cloudy	Partly cloudy
12:00	9	32.0	39.0	9.0	W	10.0	37.0	60.0	0.0	1011.0	Partly cloudy	Moderate or heavy rain shower
15:00	9	31.0	38.0	9.0	SW	17.0	40.0	68.0	4.6	1009.0	Moderate or heavy rain shower	Partly cloudy
18:00	9	27.0	31.0	8.0	SW	15.0	27.0	83.0	0.0	1010.0	Partly cloudy	Partly cloudy
21:00	9	26.0	30.0	9.0	SW	15.0	26.0	86.0	0.0	1012.0	Partly cloudy	Partly cloudy
0:00	9	26.0	29.0	8.0	WSW	14.0	31.0	89.0	0.0	1011.0	Partly cloudy	Clear
3:00	9	25.0	30.0	7.0	WSW	10.0	19.0	90.0	0.0	1011.0	Clear	Sunny
6:00	9	26.0	32.0	4.0	WSW	5.0	20.0	85.0	0.0	1011.0	Sunny	Sunny
9:00	9	30.0	37.0	10.0	W	11.0	18.0	66.0	0.0	1011.0	Sunny	Partly cloudy
12:00	9	32.0	38.0	12.0	W	14.0	59.0	59.0	0.0	1009.0	Partly cloudy	Partly cloudy
15:00	9	32.0	39.0	10.0	W	12.0	54.0	58.0	0.1	1007.0	Partly cloudy	Partly cloudy
18:00	9	28.0	33.0	4.0	NNW	7.0	26.0	72.0	0.0	1009.0	Partly cloudy	Patchy rain possible
21:00	9	27.0	32.0	3.0	WSW	5.0	46.0	82.0	0.4	1010.0	Patchy rain possible	Cloudy
0:00	9	26.0	30.0	7.0	SW	11.0	81.0	86.0	0.0	1010.0	Cloudy	Moderate or heavy rain shower
3:00	9	26.0	29.0	13.0	SW	25.0	51.0	86.0	5.8	1009.0	Moderate or heavy rain shower	Cloudy
6:00	9	26.0	30.0	13.0	SW	19.0	68.0	85.0	0.0	1009.0	Cloudy	Moderate or heavy rain shower
9:00	9	29.0	34.0	15.0	WSW	24.0	60.0	76.0	3.2	1010.0	Moderate or heavy rain shower	Partly cloudy
12:00	9	31.0	37.0	12.0	W	14.0	46.0	67.0	0.0	1008.0	Partly cloudy	Torrential rain shower
15:00	9	29.0	34.0	15.0	WSW	32.0	79.0	77.0	9.2	1006.0	Torrential rain shower	Overcast
18:00	9	26.0	30.0	5.0	WNW	7.0	10.0	90.0	0.0	1008.0	Overcast	Light rain shower
21:00	9	26.0	30.0	3.0	SW	5.0	0.0	89.0	1.7	1009.0	Light rain shower	Overcast
0:00	9	25.0	29.0	2.0	SSW	3.0	93.0	90.0	0.0	1009.0	Overcast	Light rain shower
3:00	9	25.0	29.0	2.0	WSW	3.0	53.0	93.0	0.6	1007.0	Light rain shower	Partly cloudy
6:00	9	26.0	30.0	2.0	E	2.0	38.0	89.0	0.0	1008.0	Partly cloudy	Moderate or heavy rain shower
9:00	9	29.0	35.0	10.0	WSW	16.0	31.0	71.0	2.8	1008.0	Moderate or heavy rain shower	Partly cloudy
12:00	9	31.0	37.0	10.0	WSW	12.0	42.0	67.0	0.0	1007.0	Partly cloudy	Moderate or heavy rain shower
15:00	9	29.0	35.0	15.0	SW	26.0	34.0	75.0	4.2	1005.0	Moderate or heavy rain shower	Overcast
18:00	9	26.0	29.0	12.0	WSW	20.0	10.0	89.0	0.0	1008.0	Overcast	Light rain shower
21:00	9	26.0	30.0	10.0	WSW	16.0	0.0	91.0	2.3	1009.0	Light rain shower	Overcast
0:00	9	25.0	29.0	10.0	WSW	16.0	10.0	92.0	0.0	1009.0	Overcast	Moderate rain
3:00	9	25.0	28.0	10.0	WSW	15.0	0.0	93.0	2.9	1008.0	Moderate rain	Cloudy
6:00	9	25.0	29.0	8.0	SW	11.0	10.0	91.0	0.0	1008.0	Cloudy	Partly cloudy
9:00	9	29.0	35.0	13.0	WSW	15.0	0.0	73.0	0.0	1008.0	Partly cloudy	Partly cloudy
12:00	9	30.0	36.0	15.0	WSW	17.0	83.0	70.0	0.0	1006.0	Partly cloudy	Light rain shower
15:00	9	29.0	34.0	17.0	SW	21.0	52.0	78.0	0.9	1005.0	Light rain shower	Overcast
18:00	9	26.0	29.0	11.0	SW	18.0	58.0	89.0	0.0	1007.0	Overcast	Light rain shower
21:00	9	25.0	29.0	9.0	SW	14.0	85.0	91.0	1.2	1009.0	Light rain shower	Overcast
0:00	9	25.0	28.0	10.0	SW	16.0	92.0	93.0	0.0	1008.0	Overcast	Patchy light drizzle
3:00	9	25.0	29.0	7.0	SW	10.0	46.0	93.0	0.3	1007.0	Patchy light drizzle	Partly cloudy
6:00	9	26.0	30.0	6.0	WSW	8.0	52.0	86.0	0.0	1008.0	Partly cloudy	Light rain shower
9:00	9	29.0	34.0	13.0	WSW	20.0	52.0	73.0	2.0	1007.0	Light rain shower	Partly cloudy
12:00	9	29.0	35.0	17.0	WSW	20.0	62.0	74.0	0.0	1006.0	Partly cloudy	Moderate or heavy rain shower
15:00	9	28.0	33.0	17.0	WSW	31.0	49.0	81.0	5.5	1004.0	Moderate or heavy rain shower	Cloudy
18:00	9	26.0	30.0	11.0	WSW	20.0	86.0	88.0	0.0	1005.0	Cloudy	Moderate or heavy rain shower
21:00	9	25.0	29.0	14.0	SW	26.0	72.0	90.0	5.5	1006.0	Moderate or heavy rain shower	Partly cloudy
0:00	9	25.0	28.0	13.0	SW	21.0	34.0	92.0	0.0	1006.0	Partly cloudy	Partly cloudy
3:00	9	24.0	28.0	12.0	SW	18.0	34.0	93.0	0.0	1005.0	Partly cloudy	Partly cloudy
6:00	9	26.0	29.0	14.0	SW	20.0	54.0	88.0	0.0	1006.0	Partly cloudy	Moderate or heavy rain shower
9:00	9	28.0	33.0	18.0	WSW	28.0	56.0	78.0	2.8	1005.0	Moderate or heavy rain shower	Partly cloudy
12:00	9	29.0	35.0	18.0	SW	22.0	56.0	77.0	0.0	1004.0	Partly cloudy	Moderate or heavy rain shower
15:00	9	27.0	31.0	22.0	SW	43.0	65.0	85.0	6.9	1003.0	Moderate or heavy rain shower	Cloudy
18:00	9	25.0	28.0	18.0	WSW	28.0	65.0	91.0	0.0	1005.0	Cloudy	Moderate or heavy rain shower
21:00	9	25.0	28.0	16.0	SW	26.0	56.0	92.0	4.6	1007.0	Moderate or heavy rain shower	Partly cloudy
